17472.051922, -10.051
17598.661613, -10.325
17726.188769, -10.597
17854.640040, -10.877
17984.022122, -11.187
18114.341760, -11.550
18245.605748, -11.964
18377.820928, -12.385
18510.994194, -12.808
18645.132489, -13.230
18780.242805, -13.649
18916.332186, -14.071
19053.407727, -14.564
19191.476573, -15.138
19330.545924, -15.730
19470.623028, -16.322
19611.715189, -16.910
19753.829761, -17.485
19896.974155, -17.956
